-2.9777962535537794,-3.535021989455496
-2.457751552436504,-4.708203496157755
-1.7400321790337854,-4.02468248342614
-1.9072240262821352,-2.3344224497142205
-1.3234720112959901,-3.6007638855480564
-1.654710442889066,-3.079140878079719
-1.312100907554052,-3.8856154679014803
-1.790889487108894,-2.159769853799941
-0.8268570855690152,-4.883979720911746
-3.839690234327208,-3.811501021201928
-1.6769098713357462,-2.5874474429808667
-2.271088340939564,-3.7215464188295604
-2.204634029440885,-3.6730847257717874
-3.1799330099438547,-1.394557478463564
-2.214342373875417,-3.8728760241595976
-2.8949923316369675,-2.0616652541572584
-2.517054774524052,-1.135006549328856
-1.7396221820178797,-4.334722614841963
-2.6677141197589487,-4.5148618171475885
-1.0278200784444531,-4.8092441393904055
-2.8275991959870588,-2.1274654963748367
-2.492220307407554,-2.9246340466051826
-3.835356197372437,-4.42551066683529
-0.44083856363249785,-4.827426867179869
-1.6853009692871357,-4.874331869937449
-2.5183365011505003,-2.322243441449145
-2.7529378386711736,-2.7937892979576056
-2.34958492116632,-2.6450028826166956
-1.793848521910077,-4.314673118600616
-0.5517496136434201,-3.498289487398792
-3.018666803511216,-3.754071948094332
-2.868848874803983,-3.5084765335051404
-1.4761265181402774,-3.433998094510468
-0.6242685344687107,-4.948983099143346
-1.5873701966595382,-2.7965208367800827
-2.4943377166429084,-4.121211230607671
-2.0835229744693047,-3.0141858623264146
-1.6624010626656285,-2.8474322003155117
-2.5996952899353425,-3.502649906863112
-1.9317709362960531,-2.962311281638393
-0.8726612046691891,-3.1865964478913784
-2.0523835339452883,-3.576571128105266
-3.0654227332259407,-3.674118121895377
-1.7551862750934308,-3.6562806145902984
-1.1183637480136193,-3.87999474170176
-3.2232664374990945,-3.576141827588964
-3.210562742060482,-3.5773343283615917
-0.24249760108206544,-4.253679663315449
-3.1087671621995203,-3.8063494376134215
-1.8345702222928373,-5.297774159832074
-2.266767061283125,-4.193187779487752
-2.7625722516610485,-3.39585975848034
-1.6318670289385733,-4.121825919319582
-1.937877502378284,-3.7835847452276985
-2.3228269910186223,-3.8697465895802687
-1.1639574121924388,-2.9280776852410497
-3.0036774711538645,-4.6364174909684595
-1.7527848974247429,-4.246599107135354
-3.605831773441244,-4.3255851734353845
-2.8905202587889804,-2.893278382979792
-2.9535812157435877,-3.989514989707601
-2.1988337199385657,-1.5005875211671582
-2.427978059243343,-2.648485512756311
-1.9483361710266849,-4.5930495227373624
-3.5139272549533738,-3.6443643307125897
-2.7984650451331494,-3.7089552352839057
-1.4269091990013019,-3.0056284982868084
-2.189831562996711,-3.3669807716786875
-1.9950142438698808,-2.597222116888046
-1.0169195778378195,-4.371646203545564
-0.8266543526692438,-2.417745579640196
-3.395702355705044,-2.4127506606472418
-2.293062413799673,-4.475528414586312
-1.0844578073708422,-5.049596693040941
-1.636895906092917,-3.3819615184252885
-0.5781850170596097,-3.863267364473439
-1.601638645718542,-1.9370931730424363
-3.5471843890449133,-4.53976553085209
-2.7664846843057105,-4.16482339637604
-1.2324044292698004,-4.079520345597537
-2.1466659887029182,-4.052499421460724
-2.7704107955410557,-2.7478567536861616
-3.2250963221018134,-2.510733181382844
-2.150510159180944,-1.6035324706885294
-1.0714978104909156,-3.790670242571108
-2.9275939599849203,-1.7387901615290484
0.014149314960373973,-4.4729343370653165
-1.824945263793602,-3.3475144822029663
-1.9828124075291544,-2.9841887176091904
-3.1122797314406414,-3.3823202212605445
-1.5714588798539648,-4.052521038869712
-1.4938191064231536,-3.831796730555512
-3.8241283823684338,-2.3158286306740763
-0.7443628644281477,-3.810143610427612
-0.5353949718693938,-4.019356050816085
-0.6263323335543787,-3.3916302961682336
-3.333576630020264,-4.9449599482099735
-1.49169796836934,-4.310557969292687
-1.9764304099381549,-2.376954412952109
-1.5007602373477484,-2.2062278886266045
-1.6988044214991718,-4.5327759589571395
-1.774792840243384,-2.8028734702780302
-3.172383267281752,-3.376603308444344
-2.2530835454994516,-2.5802454125068577
-1.8706040113559688,-1.345162746072638
-1.782591286611778,-1.1537788839445935
-0.4449920948178221,-2.21612161097948
-1.3414090184517369,-3.745063202004876
-1.289629885860856,-3.8361578890981884
-0.5042163040944949,-4.808479641036535
-0.7569684801790684,-1.7624518340850244
-1.7109457052078232,-5.0186838517632335
-2.872783901187768,-4.101150506212533
-1.9049240171505029,-1.4285773071594867
-3.148631721391621,-3.4681615975807363
-1.3732275498564768,-4.030927575504865
-1.0353828287285072,-4.5120030584156146
-0.6627207327056797,-4.152365339977429
-0.5387059894568254,-3.071691699847061
-3.0508320933451687,-4.2182307828299255
-2.134559002064308,-3.6718368709924745
-1.1517843482762185,-2.258326203482773
-2.005144906415804,-2.3381992882111984
-2.8489891662477462,-4.785376935579809
-0.18202331142148576,-4.618291600295503
-1.1811229914692514,-2.162406102715706
-2.0626835484937702,-2.851304255254899
-1.5800158510562248,-2.727144317345523
-1.6496119910157447,-3.3367915970072812
-1.450150408546099,-4.234223568573396
-2.2170672743649464,-4.588100815570659
-0.9792506108553564,-2.282546921388171
-1.8014529615831492,-3.795346078728109
-3.814576828622928,-3.0928851742610415
-1.1962729814181443,-3.779982125755119
-1.4124160762529885,-2.9822424454193532
-2.8637165405027587,-2.254391690675704
-1.2139317334826876,-3.1620537109562465
-1.3944499945644466,-2.0235234016136547
-1.1880771800099148,-1.5833092600596614
-1.9975820592904572,-3.5784858013380183
-2.7502165484075247,-4.6671176312019895
-0.9668206232920441,-5.074342610591127
-2.3590197575814758,-3.259387396245013
-1.7870202202201078,-3.0197331342400595
-2.4628350512577653,-4.181631554567414
-3.099796163396958,-4.295863466843187
-1.2894516097689408,-2.7157232729787446
-3.170412584617303,-2.791318542949184
-2.6797246834841384,-2.763799999395801
-2.407174061325427,-4.556641698438264
-2.1312802683075143,-3.486122941838879
-2.6976844324381153,-2.484518598912846
